"cvegeo","fecha","J029","J189","J209","J441","J459","nomgeo","POB","IM","GM","num_establecimientos","densidad_industrial","clasif_industrial","cases","PM10","PM25","NO2","TMP","RH","E","SIR","tasa","idarea","idarea1","idtime","RR","Predicted_Mean","Predicted_Mode","Lower_CI","Median","Upper_CI","Exc_Prob","NO2_std","TMP_std","PM10_std","PM25_std","RH_std","IM_std","superficie_km2","dens_industrial_km2","dens_industrial_km2_std","dens_industrial_pob","dens_industrial_pob_std","RR_corrected"
"09004",2018,0,64,0,0,3,"Cuajimalpa de Morelos",215501,51.86583676,"Muy bajo",28,1.299297915,"Baja",67,31.9804039,19.81065559,20.57052612,11.79967785,60.34526825,97.4257222315536,0.687703395626463,31.0903429682461,3,3,1,58.3267000227911,58.9718431148533,57.1002394800869,43.5750124125623,58.3330674575753,78.0231590026163,0,0.183032680607615,-2.94818411832962,-1.80635904271378,-0.64685446777043,1.70406077568447,-0.929353682265294,70.7618586073157,0.395693394027178,-0.722692936317868,12.9929791509088,-0.24244643123973,0.598678651662083
"09004",2019,2,67,0,1,1,"Cuajimalpa de Morelos",219005,51.86583676,"Muy bajo",28,1.278509623,"Baja",71,33.64054108,19.71135902,19.54231071,13.67381191,55.80192947,97.4257222315536,0.728760314768341,32.4193511563663,3,3,2,76.892458277659,77.7144828203633,75.3133904199707,57.7396812050863,76.895676625945,102.372961439442,1.14545457952087e-06,-0.0436794456915468,-1.77769441327677,-1.49161933807011,-0.690183972248678,0.376974427149754,-0.929353682265294,70.7618586073157,0.395693394027178,-0.722692936317868,12.7850962306797,-0.252112175950084,0.789241860531526
"09004",2020,0,43,0,0,1,"Cuajimalpa de Morelos",221323,60.44216172,"Muy bajo",36,1.626581964,"Media",44,31.9804039,16.08195877,14.60820866,14.18990993,52.64880753,97.4257222315536,0.451626110560662,19.8804462256521,3,3,3,47.8972607889303,48.419234447895,46.9244951176664,35.8438416793626,47.9095035375054,63.909786714776,0,-1.13160397614821,-1.45536559374282,-1.80635904271378,-2.27392563004946,-0.544036592380536,1.02284842875778,70.7618586073157,0.508748649463514,-0.605105776873572,16.2658196391699,-0.0902721179177374,0.491628490832144
"09004",2021,1,20,0,0,2,"Cuajimalpa de Morelos",221647,60.44216172,"Muy bajo",35,1.579087468,"Media",23,29.40169144,14.84924412,16.22833061,13.7766304,62.01907349,97.4257222315536,0.236077285065801,10.3768605034131,3,3,4,35.4946406869012,35.9440472184497,34.5959908028694,26.022648717027,35.4830763670009,48.5049320599471,0,-0.774381852674639,-1.71347916496413,-2.2952482789764,-2.81183862087661,2.19297084637699,1.02284842875778,70.7618586073157,0.494616742533972,-0.619804171804109,15.7908746791069,-0.112355205505588,0.364325148163033
"09004",2022,4,59,1,0,7,"Cuajimalpa de Morelos",222558,60.44216172,"Muy bajo",34,1.527691658,"Media",71,30.04644394,16.18656349,16.69099617,13.33840466,58.62131882,97.4257222315536,0.728760314768341,31.9017963856613,3,3,5,51.9745700091491,52.5045900182354,50.9579797140009,39.2873232980025,51.9773027564847,68.7381252936436,0,-0.672368313631306,-1.98717288202894,-2.17301186751414,-2.22827983701062,1.2005038399375,1.02284842875778,70.7618586073157,0.48048483560443,-0.634502566734646,15.2769165790491,-0.136252251888722,0.533478929574883
"09005",2018,42,285,1,7,66,"Gustavo A. Madero",1194586,51.52863426,"Muy bajo",94,0.786883489,"Media",401,41.08400726,25.39164162,30.93959236,17.47176552,55.16967392,97.3465152292042,4.11930513440402,33.5681148113238,4,4,1,387.317306179362,391.107119312296,380.173343599435,294.340206349695,387.366291371961,509.292326491897,0.999999805428836,2.4693172783139,0.594316050464193,-0.0804381566340029,1.7884900680975,0.192295769048386,-1.00611003599635,87.3783062358977,1.07578189655251,-0.0153425802991606,7.86883489342751,-0.480699146745382,3.97874854859896
"09005",2019,51,317,1,3,79,"Gustavo A. Madero",1194698,51.52863426,"Muy bajo",97,0.811920669,"Media",451,48.29372787,24.38913727,26.48005104,18.18802071,53.60367966,97.3465152292042,4.6329342035317,37.7501259732585,4,4,2,417.155256019426,420.785444254792,410.323964260418,321.976234504385,417.206317050735,540.089418326524,0.999999805351601,1.48602906346778,1.04165295339934,1.28642800520621,1.35103269446628,-0.265123258006808,-1.00611003599635,87.3783062358977,1.1101153613361,0.0203671669585119,8.11920669491369,-0.469057834832074,4.28526131661956
"09005",2020,16,214,1,1,33,"Gustavo A. Madero",1187205,60.09212246,"Muy bajo",96,0.808621931,"Media",265,41.08400726,19.7456665,23.50796127,18.37080383,51.8103714,97.3465152292042,2.72223406637672,22.3213345631125,4,4,3,289.474801813951,292.359215386034,284.046002553451,219.432285758424,289.514248145414,381.577108980934,0.99999980534029,0.830710358111394,1.15581008056742,-0.0804381566340029,-0.67521340369533,-0.788939558265303,0.943170083370908,87.3783062358977,1.0986708730749,0.00846391787262118,8.08621931342944,-0.470591619366842,2.97365345983241
"09005",2021,7,111,0,1,35,"Gustavo A. Madero",1175758,60.09212246,"Muy bajo",99,0.842010005,"Media",154,45.59041977,21.75220299,24.44914055,17.75724983,52.46963882,97.3465152292042,1.58197753291327,13.0979334182714,4,4,4,169.24415701533,170.86807865251,165.967441571642,129.137834781217,169.190229263701,222.212987203375,0.876749347170186,1.03823181103099,0.772615166275105,0.773917109597654,0.200368016984398,-0.596370869140231,0.943170083370908,87.3783062358977,1.13300433785849,0.0441736651302937,8.42010005460307,-0.455067467578275,1.73857437646167
"09005",2022,16,194,1,3,99,"Gustavo A. Madero",1167520,60.09212246,"Muy bajo",97,0.830820885,"Media",313,46.14780807,21.81964111,24.48550224,18.14482307,51.29662704,97.3465152292042,3.2153179727393,26.8089625873647,4,4,5,284.520350483155,287.098377821536,279.684271227581,218.44060316605,284.561777703117,370.281593377588,0.999999805216575,1.04624923225961,1.01467388398177,0.879590442516951,0.229795622817556,-0.939001695342545,0.943170083370908,87.3783062358977,1.1101153613361,0.0203671669585119,8.30820885295327,-0.460269971897964,2.9227584553309
"09006",2018,6,63,0,0,4,"Iztacalco",408007,52.1069723,"Muy bajo",47,1.151941021,"Media",73,37.8431015,24.30678368,29.93464661,17.62000084,53.85134506,97.5217912288009,0.748550647810918,17.8918498947322,5,5,1,67.1609878436302,67.8715282591762,65.7997212754876,50.5047369809354,67.1643737150794,89.2848194654414,0,2.24773589995486,0.686896362453834,-0.694870345713939,1.31509650606919,-0.192781443482382,-0.874464751117483,22.9627847329239,2.04679007997718,0.994589188422266,11.5194102061974,-0.310961637861733,0.688676725451652
"09006",2019,10,70,0,0,3,"Iztacalco",410374,52.1069723,"Muy bajo",45,1.096560698,"Media",83,41.9551239,23.57797813,26.79417419,18.33651161,51.30140686,97.5217912288009,0.85109183244255,20.2254528795684,5,5,2,75.1507889252091,75.9343645602901,73.6400157892092,56.6368477233084,75.1514561345117,99.7117697323545,0,1.55529035498673,1.13439288777951,0.084713854468954,0.997071589976947,-0.937605534022069,-0.874464751117483,22.9627847329239,1.95969262976538,0.904000372133111,10.9656069828985,-0.336711327015021,0.770605092239272
"09006",2020,2,40,1,0,8,"Iztacalco",410164,60.44224549,"Muy bajo",47,1.14588311,"Media",51,37.8431015,20.51922035,23.09221077,18.50118256,51.27627945,97.5217912288009,0.522960041621326,12.4340507699359,5,5,3,46.7927956138567,47.2982315891821,45.8396296471341,35.0715798067917,46.800546035708,62.3719343362937,0,0.739041162193645,1.23723806615286,-0.694870345713939,-0.337661915182268,-0.944945123781879,1.0228674970617,22.9627847329239,2.04679007997718,0.994589188422266,11.4588311017057,-0.313778329863914,0.479818869447073
"09006",2021,3,21,0,0,1,"Iztacalco",406723,60.44224549,"Muy bajo",47,1.155577629,"Media",25,37.58023834,21.32682037,26.83361244,17.37940598,50.54685593,97.5217912288009,0.256352961579081,6.14668951596049,5,5,4,31.3139943185325,31.6786056721625,30.5750804884003,23.2564304343109,31.3015127244628,42.2597627598325,0,1.56398612965424,0.536632935344126,-0.744705669166007,0.0147461154599134,-1.15800605596536,1.0228674970617,22.9627847329239,2.04679007997718,0.994589188422266,11.5557762900057,-0.309270756851313,0.321097407297053
"09006",2022,3,40,1,0,4,"Iztacalco",404377,60.44224549,"Muy bajo",48,1.187011131,"Media",48,39.88450623,20.70702553,26.38677597,18.28227806,50.91159058,97.5217912288009,0.492197686231836,11.8701113070229,5,5,5,56.5219624397459,57.1223084357729,55.3527037876613,42.4961638446035,56.5183675281922,75.2048898150418,0,1.46546276068264,1.10052134502366,-0.307847436090046,-0.255710389688002,-1.05146890382004,1.0228674970617,22.9627847329239,2.09033880508307,1.03988359656684,11.8701113070229,-0.294655404976019,0.579582898627618
"09007",2018,29,470,4,2,62,"Iztapalapa",1870898,51.18663484,"Muy bajo",190,1.015555097,"Alta",567,39.58021545,23.98801613,25.02438354,17.17697525,54.77206421,138.690795508769,4.08823093068314,30.3063021073303,6,6,1,470.614426902822,474.876756654536,462.768767648399,361.214686413307,470.733532418859,612.265086704514,0.999999805160588,1.16506764730929,0.410204900920946,-0.36553687969554,1.17599764308484,0.0761559776446191,-1.08395829767097,112.528063993133,1.68846768759476,0.621903176410562,10.1555509707103,-0.37437577105048,3.39326359169284
"09007",2019,26,503,3,5,40,"Iztapalapa",1869797,51.18663484,"Muy bajo",184,0.984064045,"Alta",577,42.99782181,23.73910904,22.55991364,17.9043045,52.30731583,138.690795508769,4.1603337689668,30.8589649036767,6,6,2,527.002571934569,531.604990497045,518.421459252581,406.511625363877,527.093363709912,682.535248350261,0.99999980534922,0.621674496617954,0.864458103762162,0.282395369092932,1.0673834092717,-0.643784596029939,-1.08395829767097,112.528063993133,1.63514765535492,0.5664457710174,9.84064045455202,-0.389017881390457,3.79983812192676
